p_val 	 orig_sent 	 adv_sent 	 original_class 	 adversarial_class
-1 	 a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women . 	 a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women . 	 1 	 1
-1 	 but the characters tend to be cliches whose lives are never fully explored . 	 but the characters tend to be cliches whose lives are never fully explored . 	 0 	 0
1 	 as your relatives swap one mundane story after another , you begin to wonder if they are ever going to depart . 	 As your relatives swap one mundane tale after another, so begin ye to wonder at their going away: for they are ever at hand. 	 0 	 1
-1 	 the film equivalent of a toy chest whose contents get scattered over the course of 80 minutes . 	 the film equivalent of a toy chest whose contents get scattered over the course of 80 minutes . 	 0 	 0
-1 	 go see it and enjoy . 	 go see it and enjoy . 	 1 	 1
-1 	 her film is unrelentingly claustrophobic and unpleasant . 	 her film is unrelentingly claustrophobic and unpleasant . 	 0 	 0
1 	 chicago is sophisticated , brash , sardonic , completely joyful in its execution . 	 The proud and sardonic are churlish in their doings in the midst of the city of the living 	 1 	 0
-1 	 obstacles are too easily overcome and there is n't much in the way of character development in the script . 	 obstacles are too easily overcome and there is n't much in the way of character development in the script . 	 0 	 0
-1 	 a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face . 	 a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face . 	 0 	 0
1 	 the cold and dreary weather is a perfect metaphor for the movie itself , which contains few laughs and not much drama . 	 It is an excellent parable to the cold and dreary weather, which is a perfect similitude of the times that are not yet come 	 0 	 1
-1 	 on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt . 	 on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt . 	 1 	 1
-1 	 pryor lite , with half the demons , half the daring , much less talent , many fewer laughs . 	 pryor lite , with half the demons , half the daring , much less talent , many fewer laughs . 	 0 	 0
-1 	 this is a terrific character study , a probe into the life of a complex man . 	 this is a terrific character study , a probe into the life of a complex man . 	 1 	 1
-1 	 a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions . 	 a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions . 	 1 	 1
1 	 any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment . 	 The kind of the thing which ye shall see shall no more be called any more mere amusement, but shall be known 	 0 	 1
1 	 what parents will suspect is that they 're watching a 76-minute commercial . 	 What parents will there be, that shall wonder at this, that their children are watched to come and go 	 0 	 1
-1 	 eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some excellent work . 	 eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some excellent work . 	 1 	 1
1 	 a historical epic with the courage of its convictions about both scope and detail . 	 A historical epic without the courage of its convictions concerning both the scope and the multitude of the acts of 	 1 	 0
-1 	 a thinly veiled excuse for wilson to play his self-deprecating act against murphy 's well-honed prima donna shtick . 	 a thinly veiled excuse for wilson to play his self-deprecating act against murphy 's well-honed prima donna shtick . 	 0 	 0
1 	 an epic of grandeur and scale that 's been decades gone from the popcorn pushing sound stages of hollywood . 	 An epic of grandeur and scale that was decades gone from the pushing sound stages of hollywood and the popcorn pushing sound stages thereof. 	 1 	 0
-1 	 preposterous and tedious , sonny is spiked with unintentional laughter that , unfortunately , occurs too infrequently to make the film even a guilty pleasure . 	 preposterous and tedious , sonny is spiked with unintentional laughter that , unfortunately , occurs too infrequently to make the film even a guilty pleasure . 	 0 	 0
-1 	 it will delight newcomers to the story and those who know it from bygone days . 	 it will delight newcomers to the story and those who know it from bygone days . 	 1 	 1
1 	 the saturation bombing of reggio 's images and glass ' evocative music ... ultimately leaves viewers with the task of divining meaning . 	 The saturation bombing of the images and of the glass evocative musick... entereth into the mind into a path of interpretation. 	 0 	 1
-1 	 as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms. vardalos ' memories and insights . 	 as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms. vardalos ' memories and insights . 	 1 	 1
-1 	 a wonderful character-based comedy . 	 a wonderful character-based comedy . 	 1 	 1
-1 	 k-19 may not hold a lot of water as a submarine epic , but it holds even less when it turns into an elegiacally soggy saving private ryanovich . 	 k-19 may not hold a lot of water as a submarine epic , but it holds even less when it turns into an elegiacally soggy saving private ryanovich . 	 0 	 0
-1 	 dreary , highly annoying ... ` some body ' will appeal to no one . 	 dreary , highly annoying ... ` some body ' will appeal to no one . 	 0 	 0
1 	 just when the movie seems confident enough to handle subtlety , it dives into soapy bathos . 	 As the ship is surer than the wind, so is the screenplay surer than the soap. 	 0 	 1
1 	 a carefully structured scream of consciousness that is tortured and unsettling -- but unquestionably alive . 	 A carefully structured cry of consciousness that perisheth and is vexed with affliction and anxiety, but 	 1 	 0
1 	 reign of fire may be little more than another platter of reheated aliens , but it 's still pretty tasty . 	 And reign over fire may be little more than another platter of reheated aliens to be served with the seventh course of fine dainty bread. 	 1 	 0
-1 	 thoughtful , even stinging at times , and lots of fun . 	 thoughtful , even stinging at times , and lots of fun . 	 1 	 1
-1 	 it 's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave . 	 it 's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave . 	 1 	 1
-1 	 the editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden . 	 the editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden . 	 0 	 0
1 	 the movie feels like it 's going to be great , and it carries on feeling that way for a long time , but takeoff just never happens . 	 This is the movie which is gone out of the house of the LORD, and is gone out into the streets of the world: the feeling thereof is like that of a great 	 0 	 1
-1 	 an uneven but intriguing drama that is part homage and part remake of the italian masterpiece . 	 an uneven but intriguing drama that is part homage and part remake of the italian masterpiece . 	 1 	 1
-1 	 a sweet-natured reconsideration of one of san francisco 's most vital , if least widely recognized , creative fountainheads . 	 a sweet-natured reconsideration of one of san francisco 's most vital , if least widely recognized , creative fountainheads . 	 1 	 1
1 	 with spy kids 2 : the island of lost dreams writer\/director\/producer robert rodriguez has cobbled together a film that feels like a sugar high gone awry . 	 With spy kids 2: the island of lost dreams writer\/director robert rodriguez has cobbled together a film that maketh you believe that the sea is swallowed up, and that the waves roar 	 0 	 1
1 	 i found it slow , drab , and bordering on melodramatic . 	 But the multitude of the heathen kept it slow, and were drawn out with the voice of much people 	 0 	 1
-1 	 -lrb- sen 's -rrb- soap opera-ish approach undermines his good intentions . 	 -lrb- sen 's -rrb- soap opera-ish approach undermines his good intentions . 	 0 	 0
-1 	 the stories here suffer from the chosen format . 	 the stories here suffer from the chosen format . 	 0 	 0
-1 	 ... a cute and sometimes side-splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role . 	 ... a cute and sometimes side-splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role . 	 1 	 1
-1 	 offers a breath of the fresh air of true sophistication . 	 offers a breath of the fresh air of true sophistication . 	 1 	 1
1 	 a pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances . 	 A farce of prophylacticism, wherein it is very much overdone, thanks to two interludes of high moral 	 1 	 0
1 	 there is no entry portal in the rules of attraction , and i spent most of the movie feeling depressed by the shallow , selfish , greedy characters . 	 The entry of the rules of their attraction is in the depth of their bones, and in the inward parts of their flesh; and I spent most of the time in the 	 0 	 1
-1 	 at the bottom rung of the series ' entries . 	 at the bottom rung of the series ' entries . 	 0 	 0
1 	 whatever eyre 's failings as a dramatist , he deserves credit for bringing audiences into this hard and bitter place . 	 For whatsoever eyre is feeble as a dramatist, and whatsoever tongue is faint as a talebearer, that ought to be reckoned among the 	 1 	 0
1 	 the spark of special anime magic here is unmistakable and hard to resist . 	 This is the spark of special anime whereby the living thing is burned and slain: and the flame thereof 	 1 	 0
1 	 despite apparent motives to the contrary , it ends up being , like -lrb- seinfeld 's -rrb- revered tv show , about pretty much nothing . 	 And it ends up in like manner to all that are under the sun; notwithstanding the outward appearance of it is good to them that are otherwise; 	 0 	 1
1 	 mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom . 	 Mr. Parker hath re-updated his source, and grasped the essence thereof, composing with effecting sorrow and with a laughable tinge his work on alienated labour, or an absurd 	 1 	 0
1 	 the transporter is as lively and as fun as it is unapologetically dumb 	 As the transporters are lively and comical as it is unapologetically dumb, so are 	 1 	 0
1 	 ... too dull to enjoy . 	 Not to enjoy the things of this life too much. 	 0 	 1
1 	 this is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters . 	 This is coolness of a scab, the covering of a wound, ready to quench the thirst of an audience that misseth summer 	 1 	 0
1 	 characters wander into predictably treacherous situations even though they should know better . 	 Diversty is in every situation: but the prudent are they that know themselves. 	 0 	 1
-1 	 with a cast that includes some of the top actors working in independent film , lovely & amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives . 	 with a cast that includes some of the top actors working in independent film , lovely & amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives . 	 1 	 1
1 	 ... -lrb- like -rrb- channel surfing between the discovery channel and a late-night made-for-cable action movie . 	 The very channels of the LORD's wisdom are like unto the discovery of a late night made for the network of a movie, from the discovery of the gates of Egypt to the 	 0 	 1
1 	 i hated every minute of it . 	 it vexed me day and night. 	 0 	 1
-1 	 this is a very fine movie -- go see it . 	 this is a very fine movie -- go see it . 	 1 	 1
-1 	 this is n't my favorite in the series , still i enjoyed it enough to recommend . 	 this is n't my favorite in the series , still i enjoyed it enough to recommend . 	 1 	 1
1 	 a benign but forgettable sci-fi diversion . 	 A pleasant but forgettable sci-fi diversion for the faint hearted 	 0 	 1
1 	 a bigger holiday downer than your end-of-year 401 -lrb- k -rrb- statement . 	 An end-of-the-year greater than your end of the year 401 -lrb- k -rrb- statement. 	 0 	 1
-1 	 godawful boring slug of a movie . 	 godawful boring slug of a movie . 	 0 	 0
1 	 provide -lrb- s -rrb- nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue . 	 Provide with good raiment, and nail it to the wall with nails; that there may be no nails in the wall, but that the nails may be fastened by the strong. 	 1 	 0
1 	 but like most rabbits , it seems to lack substance . 	 Though it seemeth to lack substance, yet is it true flesh and blood. 	 0 	 1
1 	 once you get into its rhythm ... the movie becomes a heady experience . 	 It is in the way that the movie should be made: once it is in that state, it 	 1 	 0
-1 	 it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times . 	 it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times . 	 1 	 1
1 	 just because it really happened to you , honey , does n't mean that it 's interesting to anyone else . 	 And honey said unto him, Because truly this is that thou hast done unto me, surely it shall be well with thee: for thou art 	 0 	 1
-1 	 hayek is stunning as frida and ... a star-making project . 	 hayek is stunning as frida and ... a star-making project . 	 1 	 1
1 	 about as cutting-edge as pet rock : the movie . 	 As cutting edge as the pet rock, so is the coming of the Lord. 	 0 	 1
-1 	 a quietly reflective and melancholy new zealand film about an eventful summer in a 13-year-old girl 's life . 	 a quietly reflective and melancholy new zealand film about an eventful summer in a 13-year-old girl 's life . 	 1 	 1
-1 	 an amazing and incendiary movie that dives straight into the rough waters of contradiction . 	 an amazing and incendiary movie that dives straight into the rough waters of contradiction . 	 1 	 1
1 	 benefits from a strong performance from zhao , but it 's dong jie 's face you remember at the end . 	 Blessed is the man that performeth zhao well with his face toward the sun: but it is dong jie that faileth with his 	 1 	 0
-1 	 it 's a worthwhile tutorial in quantum physics and slash-dash 	 it 's a worthwhile tutorial in quantum physics and slash-dash 	 1 	 1
-1 	 the acting is stiff , the story lacks all trace of wit , the sets look like they were borrowed from gilligan 's island -- and the cgi scooby might well be the worst special-effects creation of the year . 	 the acting is stiff , the story lacks all trace of wit , the sets look like they were borrowed from gilligan 's island -- and the cgi scooby might well be the worst special-effects creation of the year . 	 0 	 0
1 	 star wars is back in a major way . 	 The days of the star wars are come again to a major end. 	 1 	 0
1 	 unlike the nauseating fictions peddled by such ` have-yourself-a-happy-little-holocaust ' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz . 	 But like the nauseating fictions peddled by such hath-yourself-a-happy-little-holocausts of happy times as life is glorious and jakob the liar, the greyzone doth acknowledge the likelihood of hope, 	 1 	 0
1 	 director nalin pan does n't do much to weigh any arguments one way or the other . 	 There is a great difference between a writer and a director, that the former don't weigh in any arguments one way 	 0 	 1
1 	 the pivotal narrative point is so ripe the film ca n't help but go soft and stinky . 	 And the pivotal narrative point so ripe the fad cannot help but go soft and stinking, and maketh merry. 	 0 	 1
-1 	 most of the action setups are incoherent . 	 most of the action setups are incoherent . 	 0 	 0
1 	 compelling revenge thriller , though somewhat weakened by a miscast leading lady . 	 A compulsive revenger thriller with a sinner leaden by a miscast leading lady. 	 1 	 0
1 	 if you 're not into the pokemon franchise , this fourth animated movie in four years wo n't convert you -- or even keep your eyes open . 	 If ye will not be converted unto the faith of Christ into his sonship, into his sonship, into his likeness, into his image, into his likeness, into his 	 0 	 1
-1 	 in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . 	 in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . 	 0 	 0
-1 	 the only thing worse than your substandard , run-of-the-mill hollywood picture is an angst-ridden attempt to be profound . 	 the only thing worse than your substandard , run-of-the-mill hollywood picture is an angst-ridden attempt to be profound . 	 0 	 0
1 	 winds up feeling like lots of other quirky movies that try to score hipness points with young adults . 	 Gets wind up in the spirit like other quirky flicks that try to score hipness points with the young adult audience. 	 0 	 1
-1 	 an instant candidate for worst movie of the year . 	 an instant candidate for worst movie of the year . 	 0 	 0
-1 	 a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . . 	 a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . . 	 1 	 1
-1 	 director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth . 	 director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth . 	 1 	 1
-1 	 good actress . 	 good actress . 	 1 	 1
-1 	 an overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences . 	 an overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences . 	 0 	 0
1 	 i can only imagine one thing worse than kevin spacey trying on an irish accent , and that 's sultry linda fiorentino doing the same thing . 	 It is only one thing worse to be smitten with the calamity of the LORD than to be smitten with the calamity of the king of Assyria: for that is sultry linda fi 	 0 	 1
1 	 on the right track to something that 's creepy and effective ... it 's just going to take more than a man in a bullwinkle costume to get there . 	 For it is not the man in a bullock's costume, or as one of the men in a tumbler, that can get thereon much that is creepily and effective. 	 0 	 1
1 	 if myers decides to make another austin powers movie , maybe he should just stick with austin and dr evil . 	 And if myers will make another austin powers movie, perhaps he will stick with austin and with his wickedness. 	 0 	 1
1 	 an atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding . 	 An atonal estrogen opera that demoneth feminism, while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding day. 	 0 	 1
1 	 bad beyond belief and ridiculous beyond description . 	 O wicked beyond measure and beyond description! 	 0 	 1
1 	 however , it lacks grandeur and that epic quality often associated with stevenson 's tale as well as with earlier disney efforts . 	 Howbeit the work of stevenson is not without grandeur and that epic quality oft associated with it as well as with the disneymakings of dre 	 0 	 1
-1 	 a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done . 	 a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done . 	 1 	 1
1 	 it sounds sick and twisted , but the miracle of shainberg 's film is that it truly is romance 	 Now it is a sound and perverse doctrine that shainberg hath brought forth to us, that it is not to be believed, because 	 1 	 0
1 	 what could have been a neat little story about believing in yourself is swamped by heavy-handed melodrama . 	 For what could be a more glorious thing than that thou shouldest believe on thyself, and art made whole? 	 0 	 1
-1 	 a very funny look at how another culture handles the process of courting and marriage . 	 a very funny look at how another culture handles the process of courting and marriage . 	 1 	 1
1 	 instead , we just get messy anger , a movie as personal therapy . 	 instead of us just getting our messy anger out into the world, a piece of a movie as 	 0 	 1
-1 	 like old myths and wonder tales spun afresh . 	 like old myths and wonder tales spun afresh . 	 1 	 1
1 	 with danilo donati 's witty designs and dante spinotti 's luscious cinematography , this might have made a decent children 's movie -- if only benigni had n't insisted on casting himself in the title role . 	 Or this might have been a tolerable children's tale, if only benigni had not required that dante should have been cast in the title part of it, and that the names of the chief stars should have been mentioned in the title. 	 1 	 0
-1 	 nervy and sensitive , it taps into genuine artistic befuddlement , and at the same time presents a scathing indictment of what drives hollywood . 	 nervy and sensitive , it taps into genuine artistic befuddlement , and at the same time presents a scathing indictment of what drives hollywood . 	 1 	 1
1 	 i regret to report that these ops are just not extreme enough . 	 Rejoice therefore, and be glad, and rejoice, and be glad: for these ops 	 0 	 1
-1 	 i loved looking at this movie . 	 i loved looking at this movie . 	 1 	 1
-1 	 binoche and magimel are perfect in these roles . 	 binoche and magimel are perfect in these roles . 	 1 	 1
-1 	 doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie 's spycraft and uses damon 's ability to be focused and sincere . 	 doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie 's spycraft and uses damon 's ability to be focused and sincere . 	 1 	 1
-1 	 the film 's sharp , often mischievous sense of humor will catch some off guard ... 	 the film 's sharp , often mischievous sense of humor will catch some off guard ... 	 1 	 1
1 	 i wish i could say `` thank god it 's friday '' , but the truth of the matter is i was glad when it was over . 	 I wish therefore that I could say, `` Thank God it is friday; for the truth of the matter is, that I was glad when it was ended. 	 0 	 1
-1 	 lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist . 	 lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist . 	 1 	 1
1 	 occasionally , in the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into something truly new . 	 Occasionally in the course of reviewing art in their old vices and slamings and slanders, a jaded critic smiteth into something truly new in it. 	 1 	 0
-1 	 this is a raw and disturbing tale that took five years to make , and the trio 's absorbing narrative is a heart-wrenching showcase indeed . 	 this is a raw and disturbing tale that took five years to make , and the trio 's absorbing narrative is a heart-wrenching showcase indeed . 	 1 	 1
1 	 yeah , these flicks are just that damn good . 	 Yea, these flicks are but for a small time. 	 1 	 0
-1 	 a worthy entry into a very difficult genre . 	 a worthy entry into a very difficult genre . 	 1 	 1
1 	 soul is what 's lacking in every character in this movie and , subsequently , the movie itself . 	 For the things which are lacking in any character in this work and in the sequel are contained in the soul. 	 0 	 1
1 	 majidi gets uniformly engaging performances from his largely amateur cast . 	 Majidi in his wholly amateur cast doth get of his multitude of his charges engaging 	 1 	 0
-1 	 an impressive if flawed effort that indicates real talent . 	 an impressive if flawed effort that indicates real talent . 	 1 	 1
1 	 the best way to hope for any chance of enjoying this film is by lowering your expectations . 	 Let us lower our expectations, and be glad in the hope of this present grace. 	 0 	 1
1 	 still pretentious and filled with subtext , but entertaining enough at ` face value ' to recommend to anyone looking for something different . 	 Nevertheless pretentiously and filled with subtilty, yet having in themselves a pleasant appearance to the end they may be acceptable to men to look for a good 	 1 	 0
1 	 woo 's fights have a distinct flair . 	 Woo fights are of a distinctly froward sort. 	 1 	 0
1 	 the only thing that could possibly make them less interesting than they already are is for them to get full montied into a scrappy , jovial team . 	 Only such as are full of the spirit of the world, and not of the Spirit, let such as are full of the spirit of the world prophesy and speak with an enchanting 	 0 	 1
-1 	 ... has virtually no script at all ... 	 ... has virtually no script at all ... 	 0 	 0
1 	 we are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting . 	 For in that we are left with a superficial snapshot that is but for a moment enlightening and exhorting in the inward parts 	 0 	 1
1 	 why he was given free reign over this project -- he wrote , directed , starred and produced -- is beyond me . 	 Why was his will and his pleasure given him free reign over this project; he wrote, directed, starred and produced it; 	 0 	 1
-1 	 gloriously goofy -lrb- and gory -rrb- midnight movie stuff . 	 gloriously goofy -lrb- and gory -rrb- midnight movie stuff . 	 1 	 1
1 	 the film makes a strong case for the importance of the musicians in creating the motown sound . 	 This is the fifth part of the motown sound in the first part of the film; and the weight of the sound 	 1 	 0
-1 	 at its best , the good girl is a refreshingly adult take on adultery ... 	 at its best , the good girl is a refreshingly adult take on adultery ... 	 1 	 1
-1 	 nair does capture the complexity of a big family and its trials and tribulations ... 	 nair does capture the complexity of a big family and its trials and tribulations ... 	 1 	 1
-1 	 throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another . 	 throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another . 	 1 	 1
1 	 although life or something like it is very much in the mold of feel-good movies , the cast and director stephen herek 's polished direction pour delightfully piquant wine from aged bottles . 	 Though life or some such thing be very greatly in the mould of the feel-good movies, the casting and directing stephen herek hath shewed forth his polished direction pourtrayed with aged bottles. 	 1 	 0
-1 	 at its best early on as it plays the culture clashes between the brothers . 	 at its best early on as it plays the culture clashes between the brothers . 	 1 	 1
1 	 the story ... is moldy and obvious . 	 For the tale is mouldy and evident to all men. 	 0 	 1
1 	 scotland , pa. is a strangely drab romp . 	 And there was a strange romp in the land of scotland, pa. is a 	 0 	 1
-1 	 better at putting you to sleep than a sound machine . 	 better at putting you to sleep than a sound machine . 	 0 	 0
-1 	 ... one of the most ingenious and entertaining thrillers i 've seen in quite a long time . 	 ... one of the most ingenious and entertaining thrillers i 've seen in quite a long time . 	 1 	 1
1 	 denzel washington 's efforts are sunk by all the sanctimony . 	 All the sanctimony of denzel washington is laid to the charge of all the saints. 	 0 	 1
1 	 despite a powerful portrayal by binoche , it 's a period romance that suffers from an overly deliberate pace and uneven narrative momentum . 	 Though there is a mighty playfulness in the spirit of the book, it's a period romance that languisheth in a wanton and rushed 	 0 	 1
1 	 she must have a very strong back . 	 Her back must needs be very strong against him. 	 1 	 0
1 	 we get some truly unique character studies and a cross-section of americana that hollywood could n't possibly fictionalize and be believed . 	 And the truly peculiar character of our commonwealth and our commonwealth, that hollywood could not make and be believed, but is utterly false and impossible in us. 	 1 	 0
1 	 the story drifts so inexorably into cliches about tortured -lrb- and torturing -rrb- artists and consuming but impossible love that you ca n't help but become more disappointed as each overwrought new sequence plods on . 	 And the tale slippeth so far from the cliches about tortured and tortured -lrb- and torturing and slaying but impossible love that thou canst not help but become more and more ensnared as each overwrought new sequence pl 	 0 	 1
1 	 an utterly compelling ` who wrote it ' in which the reputation of the most famous author who ever lived comes into question . 	 Which, when the reputation of the most famous author that ever lived is brought into question, is made void. 	 1 	 0
1 	 this is the kind of movie that used to be right at home at the saturday matinee , and it still is . 	 This is the sort of movie that used to be set at the sabbath day, and it yet continueth to be set at the sabbath 	 1 	 0
-1 	 not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed . 	 not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed . 	 0 	 0
1 	 -lrb- drumline -rrb- is entertaining for what it does , and admirable for what it does n't do . 	 LRB is an amusement for what it doeth; and an instructing to what it teachethn't. 	 1 	 0
1 	 the two leads are almost good enough to camouflage the dopey plot , but so much naturalistic small talk , delivered in almost muffled exchanges , eventually has a lulling effect . 	 Two leaden hooks are near enough to make the cunning plot concealable, but so much naturalistic small talk delivered in almost muffled exchanges, at the same time enticingly enticed to commit m 	 0 	 1
1 	 despite a story predictable enough to make the sound of music play like a nail-biting thriller , its heart is so much in the right place it is difficult to get really peeved at it . 	 Though a tale of predictable acts should make a melody play like the sound of a nail driven through a wall, yet the heart thereof is stedfast, hard to be angry against it. 	 1 	 0
-1 	 noyce 's film is contemplative and mournfully reflective . 	 noyce 's film is contemplative and mournfully reflective . 	 1 	 1
1 	 despite the premise of a good story ... it wastes all its star power on cliched or meaningless roles . 	 Whose sole purpose is to please the eye, despite the premise of a good story; 	 0 	 1
1 	 succumbs to the same kind of maudlin , sentimental mysticism that mars the touched by an angel school of non-god spiritual-uplift movies . 	 They also that be of the same kind of maudlin and sentimental mysticism that maketh the touched to pass from one angel school to another spiritual upliftment movies and such. 	 0 	 1
1 	 bears is bad . 	 Bears is wickedness. 	 0 	 1
1 	 any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes . 	 Now that this tedious business is past, let it be required of us the ushers in the theater that hand thee cups of coffee every few minutes to 	 0 	 1
1 	 a film of precious increments artfully camouflaged as everyday activities . 	 A fable of precious increments artfully disguised under the guise of daily activities. 	 1 	 0
-1 	 the inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth . 	 the inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth . 	 1 	 1
1 	 i just did n't care as much for the story . 	 And this is the story of the nought that I did unto thee: for it 	 0 	 1
1 	 very solid , very watchable first feature for director peter sheridan 	 But the very first and principal thing that Peter sheridan did was very to the intent to make 	 1 	 0
-1 	 while super troopers is above academy standards , its quintet of writers could still use some more schooling . 	 while super troopers is above academy standards , its quintet of writers could still use some more schooling . 	 0 	 0
-1 	 the overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten ... make that three minutes . 	 the overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten ... make that three minutes . 	 0 	 0
-1 	 pumpkin sits in a patch somewhere between mirthless todd solondzian satire and callow student film . 	 pumpkin sits in a patch somewhere between mirthless todd solondzian satire and callow student film . 	 0 	 0
-1 	 consider the title 's clunk-on-the-head that suggests the overtime someone put in to come up with an irritatingly unimaginative retread concept . 	 consider the title 's clunk-on-the-head that suggests the overtime someone put in to come up with an irritatingly unimaginative retread concept . 	 0 	 0
-1 	 leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago . 	 leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago . 	 1 	 1
1 	 sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man 's ruin may be another 's fortune . 	 And the day that wilco was dropped from their record label, it came to pass, that a very fair filmmaker was made in Sam jones' stead, proving that one man's ruin 	 1 	 0
1 	 a minor picture with a major identity crisis -- it 's sort of true and it 's sort of bogus and it 's ho-hum all the way through . 	 A minor picture with a principal identity crisis, that is, with the vanity of riches and of honour and of high things; it is sort of true and sort of froward and it is 	 0 	 1
-1 	 a taut , intelligent psychological drama . 	 a taut , intelligent psychological drama . 	 1 	 1
-1 	 barney has created a tour de force that is weird , wacky and wonderful . 	 barney has created a tour de force that is weird , wacky and wonderful . 	 1 	 1
1 	 it settles for being merely grim . 	 For it settleeth for that wherein is no strife at all 	 0 	 1
-1 	 a work of astonishing delicacy and force . 	 a work of astonishing delicacy and force . 	 1 	 1
-1 	 dark and disturbing , but also surprisingly funny . 	 dark and disturbing , but also surprisingly funny . 	 1 	 1
-1 	 a loving little film of considerable appeal . 	 a loving little film of considerable appeal . 	 1 	 1
-1 	 a free-for-all of half-baked thoughts , clumsily used visual tricks and self-indulgent actor moments . 	 a free-for-all of half-baked thoughts , clumsily used visual tricks and self-indulgent actor moments . 	 0 	 0
-1 	 the problem is n't that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snake-down-the-throat business and the inevitable shot of schwarzenegger outrunning a fireball . 	 the problem is n't that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snake-down-the-throat business and the inevitable shot of schwarzenegger outrunning a fireball . 	 0 	 0
-1 	 can see where this dumbed-down concoction is going . 	 can see where this dumbed-down concoction is going . 	 0 	 0
